HOTEL_NAME,HOTEL_RATING,HOTEL_PRICE,HOTEL_LOCATION,HOTEL_REVIEW_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_HELPFUL_VOTES,REVIEW_TEXT
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_40,Date of stay: December 2021,1 Helpful vote,"Really enjoyed our stay at the Excelsior in Cologne, the service was excellent, the food was excellent and it was fun to spend Christmas away with a little luxury. As a base for exploring Cologne, you couldn't really go wrong with this property, would recommend certainly!"
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_30,Date of stay: December 2021,2 Helpful votes,"I was so looking forward to my trip to Cologne with my niece as we had to cancel from the previous year due to Covid.  On check-in we decided to upgrade to a suite which was a very large sitting room facing the Dom, a large bedroom and bathroom.  the bathroom is in need of upgrade, it had a bath/shower combo which was very high to climb into, not ideal. A walk-in shower and separate tub would always be my preference. The wi-fi was patchy and not available in the bedroom, I had to ask for a plug-in hotspot for that room. The TV only had one English speaking channel, BBC News even though it listed various others, ITV etc. these were not available - I did mention this to the front desk but they couldn’t help.  The breakfast in-room dining was misleading, it did not mention that there was one inclusive price for everything. We ordered tea first in the morning which duly arrived (there was no kettle in the room) and later we ordered a basic breakfast of a bakery basket and cheese/meat plate - for this they charged 60 EUR (all inclusive breakfast price) however they also charged the tea service seperately at 19 EUR - I did talk to the front desk and they did reduce it by 30 EUR however not great value and to be honest, with a suite upgrade that we paid for it would have been nice if the rate included breakfast. Overall a disappointing experience which was a real shame.…"
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: December 2021,2 Helpful votes,"Stayed for 1 night, two adults and 7yr old kid, and booked via LHW. Overall - wonderful place, old-fashioned feeling and very warm, attentative service. Before coming, we exchanged a couple of communications via email and they were responsive and detailed.  Upon arrival we got triple upgrade - which I was really surprised, even we've booked via LHW / status tier. The room we got was amazing - very spacious, super design and unusual shape, with extra bed for the kid already arranged. Nice touches like free minibar and ultra quick room service with some home made sweets. Hotel interior was nicely decorated for festive season (also exterior as well, not just inside), with special attention to Ginger House at the lobby, where the kid got complimentary treats, as well as we bought back home traditional Stollen.  Breakfast was good and included for LHW members, yet the room itself was very dark, with dimmed lights, which perhaps is nice for a dinner, but looks strange at the breakfast time. Food was mix of buffet and a la carte, high quality and great taste (incl their specialty dish). All at all - great and truly luxury experience, a bit overpriced due to special season, but nevertheless a beautiful stay, well relaxed and enjoyed. Would stay again if in Cologne.…"
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_30,Date of stay: October 2021,2 Helpful votes,"I stayed apparently in a renovated room for a short night. Checked in at 2300 and checked out at 0630. I found the room NOT being in a good shape. Slightly run down, tiny shower, no single usage bathgels (in covid times), slight mold in the shower and incredible dirty air filters (see picture).  I dont want to know how it looks behind these walls if the guest can already see that….. The beds are far from being comfortable (at least my subjective feeling)  I am not a regular Cologne guest for the moment but certainly will not come back to this hotel. Way for improvement"
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: September 2021,1 Helpful vote,"Fantastic property with plenty heritage, great central location with Dom view and service minded, proactive and friendly staff. Breakfast buffet with huge selection of high quality food. We are already looking forward to return during our next trip."
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: August 2021,1 Helpful vote,"St Bernhard was, as you all know, a Cistercian monk canonized as far back as 1174. A mystic and founder of the Abbey of Clairvaux, this notable human has been reincarnated at the Excelsior Hotel, Cologne. Crowds run to touch the hem of his garment, veterans kiss his shadow, the unfortunates hold out their palms in supplication. 'He lives! He lives!' Here is a 21st century Saint, a man who goes beyond the role of mere Human and transmogrifies into a living, canonized mystic. This gentleman, and his array of Lesser Saints is one of the reasons I choose to stay in this hotel. The service is spectacular. The rooms are marvellous too though there is one word of warning. I always pay the modest upgrade to a suite because, on the one night I stayed in a simple room, I found it a little…"
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: September 2020,1 Helpful vote,"We was staying at the hotel for the   second time, and found the same perfect and personal  service as always. The hotel is well maintained and elegant. We look forward to stay there again. Xxxxxxxxxxxxxxx. The hotel was, because og corona restriktions not the same."
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: November 2020,2 Helpful votes,"I used to write copious, and secretly rather witty, reviews for this site which, erroneously I bet, then claimed I had been read by over 50,000 people. I am returning to the reviewing fray in a bid to get my readership up by one because, if nothing else, Joe Public must be made aware of hotels like the Excelsior. The derivation of the name is not, as some might suppose, a computer application of some use, but a verb, ‘excel’, to be damn good at something and the Excelsior does exactly what it says on the rather glamorous 1930’s entrance. It excels. It is damn good at everything. Aside from a slight misunderstanding over breakfast charges, the guilty party may or may not be another site or my own latent stupidity but I would have to describe this as one of the best hotels I have…"
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: October 2020,2 Helpful votes,"I like to start with the most important thing: the people (staff). Everywhere you look, smiling people. You literally feel welcome as a guest. A special thank to Ben, the young man who fetched us at the Cologne/Bonn Airport; the young lady with the dark hair at the restaurant. (Unfortunately we did'nt have her name, but obviously she had asian roots), and finally the lady of the room service, who brought our in-suite meals, as we arrived lately.  The room was very clean and decorated, even when some pieces of furniture already show up small damages of everyday duty.   The view from our suite was quite ugly. At our last stay back in 2017, we had a handsome suite with looks at the Cathedral - this time, we had a look at a office building. Surprisingly, our suite back in 2017, was…"
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: September 2020,2 Helpful votes,"This hotel could not be better located: right opposite the Cathedral.  Staff were more than helpful and, despite Covid restrictions everything worked well.  The room we had was superb and breakfast worked well.  A mix of table service and buffet.  Definitely as good as the best anywhere."
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: September 2020,2 Helpful votes,"Not many historical buildings  in Köln happily this hotel is in tip top condition.  Every corner of this hotel is well maintained.  The restaurants were flawless and the bar/ lobby evoke an old world charm.  The staff was at all times very friendly and helpful.  I stayed in a Grand Deluxe Room (was happily upgraded) , well appointed and thought out.  While I was in the new(ish) wing of the hotel, you wont notice the difference as they have gone to great trouble to keep a continuity of style.   They do a great job of keeping the hotel safe and clean.  I highly recommend this hotel if you travel to Cologne (dont worry about parking as they have an excellent valet parking service).    In days of Corona there is plenty of choices when it comes to choosing a hotel, I would say that…"
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: July 2020,1 Helpful vote,Restaurants concrete number of choices gives bigger guarantee for more fresh food. The Hotel is a Holiday for itself yoi could spent all weekend in it. Especially if you like slow food is excelent to have. 
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_10,Date of stay: February 2020,3 Helpful votes,Stay away from this hotel if you have a choice.  The room we stayed in was outdated with worn out furniture. Carpet and drapes were dirty and the bathroom smelled bad.  We paid good money for the room but was told by email to pay extra EUR 378 for my wife; the second person 3 days before we arrived.  All the hotels I stayed at always assumed 2-person occupancy for a room.  This hotel is just too greedy!
Excelsior Hotel Ernst,bubble_45,"COP 978,048","Trankgasse 1 - 5, 50667 Cologne, North Rhine-Westphalia Germany",https://www.tripadvisor.com/Hotel_Review-g187371-d201491-Reviews-Excelsior_Hotel_Ernst-Cologne_North_Rhine_Westphalia.html,bubble_50,Date of stay: February 2020,1 Helpful vote,"The facade of the Excelsior hotel is part of the city landscape. If you are lucky to stay in one of the suites, you will enjoy an incomparable view of the Cathedral, If not, the experience is still worth it. From the friendly staff, to the elegant rooms, the stylish wooden piano bar, the great breakfast buffet, every detail becomes an unforgettable experience. "
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: September 2022,,Beautiful hotel. Nothing is overlooked. Impeccable friendly service. Perfect location. One of the owners is always on the premises and accessible. Delicious dinners. Lovely patio dining. Gorgeous comfortable extensive public areas. 
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_40,Date of stay: August 2022,,"An elegant, refined hotel with a very comfortable room, with staff who go out of their way to provide great customer service and make the stay an experience to treasure.  We enjoyed dinner at the restaurant, and the food and service was up there with the best hotels. However the two sommeliers took it to the next level both with their knowledge of the wines on the list, and their service! They along with the bar and reception staff provide amazing customer experiences, and compliment the hotel beautifully.  The bathroom and WC are amongst some of the smallest I’ve ever seen in a hotel of this standing, and candidly for someone older than we are, the step up and down from the in-bath shower would be a challenge.  The WC was so small, we had to step to the side of the pedestal to close the door.…"
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: August 2022,,I stayed at the hotel for one night. I found the staff very helpful and the little touches very nice. The spa is good too and makes clever use of the space.  The rooms are more traditional and some may see as slightly dated but everything was very clean and brilliantly maintained.  One quick note though is that the jacuzzi baths in the room need to be cleaned better. I turned on the jets and a fair bit of debris and bits came out. These need to be ran through with proper cleaning detergent regularly.  I would recommend the hotel to anyone looking to stay in Heidelberg.
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: August 2022,,"This has been my third of fourth time staying with the Europaischer Hof hotel and everytime I return everything is always exemplary.  I enjoyed a wonderful four day stay. I hardly left the property, my suite was very clean and tidy upon my arrival and housekeeping always refreshened when I returned back.   This is a big plus for me as I am very ocd and like to be in a clean environment with new towels etc.   The staff really makes you feel like you are at home because they are really compassionate with you about what they do.  Everyone works together as a team to make sure that the commitment to excellence is above the standard.  I had dinner all four days at the hotel. The food and the mixed drinks are fabulous. Everything is presented so beautifully and everything taste as good as it looks.  Europaischer Hof definitely leads in Heidelberg but not only just in this city but other cities around Germany!   Europaischer Hof is the epitome of luxury. The experience is what counts and they make sure you leave with a great impression every time!   Until my next time in Heidelberg, I will definitely be staying here again…"
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: August 2022,,"Absolutely first class experience. Could not have been better. The attention at reception perfect, the room excellent and beautifully clean. What more could one want from such a well respected family run hotel.  I shall certainly re-visit on the next occasion of a visit to Heidelberg."
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: July 2022,,"We had an excellent stay at the beautiful hotel Europäischer Hof Heidelberg. We loved the location, the excellent service and attention to detail. We can only hope to come back! Thank you for a great vacation!"
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_40,Date of stay: July 2022,,"We arrived late afternoon last Sunday 24th July. Unfortunately, we hit one of those busy moments and space is extremely precious in the small courtyard outside the hotel. It made our car arrival a bit awkward. We stayed for two nights with the day between for exploring the city. Unfortunately the weather was very oppressive and we just did not find Heidelberg very exciting. Combined with this was the fact that their Spa is shut on a Monday and although they said the Pool could be opened for us, we did not bother using it. Our room however was nicely appointed, and the communal areas the same - They have an abundance of fresh flowers everywhere ! So I probably should give this rating 4*, but my overall experience at the hotel/Heidelberg was just not memorable."
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: July 2022,,"After a long drive my husband and I arrived at what can only be described as a oasis of beauty. We were greeted by the warmest and friendliest staff we have ever met in a large hotel. The decor and furnishings we exquisite and our room was breathtakingly beautiful. It was a sort of old glamour which was perfectly maintained. Every thing you need or want is available and the beds made sure dreams were easy. Dinner on the terrace was divine, our course’s were all a gastronomic treat, the wine was delicious and the staff were very pleasant and helpful, especially the wine waiter who guided us through a magnificent wine menu. At a beautifully presented breakfast buffet we were lucky to meet two members of the owning family. Their love and dedication for this establishment  shone through and we are sure as well as being a great place to visit it must be a lovely place to work. We want to thank you all for making a fantastic memory and will definitely return. X…"
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: June 2022,,This is a fabulous hotel! The room was spacious and comfortable and the furnishings were lovely.  Breakfast was wonderful and the server was very friendly.  We walked around the hotel and saw Dr. Caroline von Kretschmann who graciously posed for a picture with us. I would highly recommend this hotel!
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_40,Date of stay: June 2022,,This is a top hotel with a very rich history. The building itself is very impressive. Good location in the center of the city.  Nice SPA on the top floor + roof terrace Top sleeping quality in spacious rooms 
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: May 2022,1 Helpful vote,"Understated elegance with exemplary service and care to all details The restaurant is a superior setting, with service and food to match The sommelier Max is very knowledgeable and well informed of his wine selections The spa is relaxing and beautiful with help of the caring staff…especially Natasha Perfect location in old town and walking distance to attractions"
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: June 2022,1 Helpful vote,"OMG! Such a wonderful hotel! Beautiful property, very accommodating staff, comfy cozy beds, delicious food and tasty cocktails. If we knew how amazing this hotel is, we would have stayed longer in Heildberg......now must come back for another visit. Caroline sets an excellent example of leadership, leading her team or as she stated, her ""family"". Thank you for making us feel so welcome."
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: May 2022,1 Helpful vote,"Huge room, with extremely comfortable bed, pillows and mattresses. Very good bathroom with two sinks. Great breakfast, recommend to order a egg benedict, which was gorgeous and delicious! Good location, close to Old Town."
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: April 2022,1 Helpful vote,"It completely blew away our expectations for a classy, traditional, and elegant hotel. Everything went absolutely perfect with the most spectacular staff, and management, that we have ever seen in a hotel. We will come back! "
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: April 2022,1 Helpful vote,This beautiful hotel was perfect for our trip to Heidelberg. Within walking distance to all the major sites and a convenient car park that aade it easy to get around.  Our room was really special with lovely elegant features. It was also large and comfortable. The bathroom was very roomy and clean with double sinks . We would definitely stay here again. 
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: April 2022,1 Helpful vote,"What do you expect from a family run luxury hotel with more than 120 years of history , except warmth and elegance as reminiscence of such kind of posh living in classic era .staff are more than it’s needed polite , helpful and breakfast was spectacular.highly recommended"
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: March 2022,1 Helpful vote,"My wife and I stayed three nights.  This was the end of a long overdue, several times postponed anniversary vacation.  In a word, our time at the EH was excellent.  The accommodations, service and overall experience were unparalleled.  Beginning with the front door service, and moving through the front desk, the room, breakfast dining, the bar, and housekeeping – it was great.  We asked many questions and for a number of travel and dinning recommendations of the front desk.  The staff was kind, resourceful and offered excellent recommendations, and great service.  We had a minor issue with our first room, which was quickly and very satisfactorily addressed, without making us feel uncomfortable.  In our rush to leave early to the airport, we mistakenly something in the room.  The…"
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: February 2022,1 Helpful vote,"Great place to a peaceful night and enjoy the great cuisine. Elegant, private and charming hotel in the beautiful city of Heidelberg. Most wonderful staff, highly motivated, friendly and welcoming. Walking distance to the city center. Highly recommend! "
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: February 2022,1 Helpful vote,"Excellent staff, service, restaurant (both dinner and breakfast) - we will certainly be back and will gladly recommend this hotel to friends and family. Any guest requiring extra service will undoubtedly be pampered here. A plus that is very much felt is that the hotel owners themselves are present and are going out of their way, every day, to make guests feel at home. To a 150 years more!"
Hotel Europaischer Hof Heidelberg,bubble_45,"COP 1,199,417","Friedrich-Ebert-Anlage 1, 69117 Heidelberg, Baden-Württemberg Germany",https://www.tripadvisor.com/Hotel_Review-g187286-d201302-Reviews-Hotel_Europaischer_Hof_Heidelberg-Heidelberg_Baden_Wurttemberg.html,bubble_50,Date of stay: December 2021,1 Helpful vote,"We had a wonderful stay at this Grand Hotel.  what charisma and charm!  we had a wonderfully luxurious and spacious apartment with 2 separate bedrooms, living and dining areas, 2 spacious bathrooms and even a complete kitchen!  but we'll start at the Royal entrance and lobby.  nice!  the lobby bar is as it should be in a hotel of this status.  Beautiful cocktails leave the shaker of the charming bartender.  Sublime meal in the in-house restaurant.  probably Heidelberg finest!  Top service.  Highly recommended!!"
Budersand Hotel - Golf & Spa - Sylt,bubble_45,"COP 1,292,032","Am Kai 3, 25997 Hornum, Sylt, Schleswig-Holstein Germany",https://www.tripadvisor.com/Hotel_Review-g677525-d1789159-Reviews-Budersand_Hotel_Golf_Spa_Sylt-Hornum_Sylt_North_Friesian_Islands_Schleswig_Holstein.html,bubble_50,Date of stay: July 2022,,"Fantastic food at the grill restaurant. Wine choice us amazing. Definitely a place to visit, top! We enjoyed the evening and had a fantastic experience as a family. Great food and a wine list that leaves no unturned stones. We can highly reccomend this place as a great experience. Golf course just next door."
Budersand Hotel - Golf & Spa - Sylt,bubble_45,"COP 1,292,032","Am Kai 3, 25997 Hornum, Sylt, Schleswig-Holstein Germany",https://www.tripadvisor.com/Hotel_Review-g677525-d1789159-Reviews-Budersand_Hotel_Golf_Spa_Sylt-Hornum_Sylt_North_Friesian_Islands_Schleswig_Holstein.html,bubble_40,Date of stay: June 2022,,"Generally this is great place to stay and relax. Very elegant with decent size of rooms, many with terraces facing quiet see and harbor. Superb service in the hotel lobby bar and front desk. So why just 4/5 rating ? This is connected only with one subject. Before arrival I contacted Guest Relation asking to help me to book restaurants for dinners. I wanted to dine in two hotel restaurants and one in the city. I was extremely shocked when first I have received an answer, that they can only book me one hotel restaurant, as the other one is fully booked. And they refused to book me something in the city, explaining that they focus on own restaurants (!!!) and they want to avoid situation with giving my personal data to external places.  Having such a respond I thought that maybe I was not lucky enough and my request reached a trainee, so I responded that focusing on their own restaurants mean for me, to be on a waiting list for one dinner and leaving me without any support for the one outside the hotel. And then real shock came, as I have received an answer from Guest Relation Manager, just repeating all arguments used before by another hotel employee. This is not the approach which I’m expecting from 5-stars hotel with price per night > 300 EUR. In this same time I was in touch with consierge in another hotel, asking for this same support and in the other place I have received an extensive list of more than 10 possible places recommended by the consierge, with pictures, menus and driving time.…"
Budersand Hotel - Golf & Spa - Sylt,bubble_45,"COP 1,292,032","Am Kai 3, 25997 Hornum, Sylt, Schleswig-Holstein Germany",https://www.tripadvisor.com/Hotel_Review-g677525-d1789159-Reviews-Budersand_Hotel_Golf_Spa_Sylt-Hornum_Sylt_North_Friesian_Islands_Schleswig_Holstein.html,bubble_50,Date of stay: April 2022,,"I have to write this review in English or I will miss out in expressing my utmost thanks to this Hotel for their spectacular attention to customer service. I have stayed in Hotels in Singapore, Cambodia, Poland, Dubai and even 5 Star Hotels in Kazakhstan. Budersand Hotel is in a class of its own. It might be a challenge if you only speak English but I think the staff at Budersand can manage that too without issues.   I do not wish to comment on specifics as it would spoil the amazing experience that you will have at this hotel. I highly doubt that the Burj Al Arab 7 Star Hotel could match and exceed professionally, what this Hotel offers. The Staff Smile! The Staff Care! The Staff seem happy! Without further ado, just don't hesitate to book, this is the best Hotel in Sylt and I simply cannot wait to go back there again. Thanks Budersand.…"
Budersand Hotel - Golf & Spa - Sylt,bubble_45,"COP 1,292,032","Am Kai 3, 25997 Hornum, Sylt, Schleswig-Holstein Germany",https://www.tripadvisor.com/Hotel_Review-g677525-d1789159-Reviews-Budersand_Hotel_Golf_Spa_Sylt-Hornum_Sylt_North_Friesian_Islands_Schleswig_Holstein.html,bubble_50,Date of stay: May 2020,2 Helpful votes,"It is not so easy to find a great hotel on Sylt. Most hotels have very small rooms and are too ""traditional"" for us. Budersand is a great property and extremely well managed. The staff is very friendly and competent. Rooms are bright and very comfortable. Seaview rooms are recommended. Breakfast is a highlight. Only the gourmet restaurant was not for us. We had a lot of fun though as one course (described as a curry) ended up to be only one small carrot. :) We already have booked our next stay."
Budersand Hotel - Golf & Spa - Sylt,bubble_45,"COP 1,292,032","Am Kai 3, 25997 Hornum, Sylt, Schleswig-Holstein Germany",https://www.tripadvisor.com/Hotel_Review-g677525-d1789159-Reviews-Budersand_Hotel_Golf_Spa_Sylt-Hornum_Sylt_North_Friesian_Islands_Schleswig_Holstein.html,bubble_50,Date of stay: October 2019,2 Helpful votes,"Great hotel with friendly and helpful staff, fantastic breakfast and rooms with everything you can wish. We had the most fantastic sea-view - the perfect start of the day. The golf course right next to the hotel was great, challenging (with a very rough rough) and good fun. The small town Hörnum didn't offer a lot, but the hotel surely did. And the nature around is amazing. We would love to come back for a luxury break."
